time,W,
1657312757,4.912,
1657312758,4.779,
1657312759,4.683,
1657312760,4.943,
1657312761,4.786,
1657312762,4.622,
1657312763,4.359,
1657312764,4.359,
1657312765,4.672,
1657312766,4.672,
1657312767,4.382,
1657312768,4.588,
1657312769,4.588,
1657312770,5.073,
1657312771,4.683,
1657312772,4.683,
1657312773,4.813,
1657312774,4.813,
1657312775,4.676,
1657312776,4.676,
1657312777,4.676,
1657312778,5.802,
1657312779,4.576,
1657312780,4.576,
1657312781,5.836,
1657312782,5.836,
1657312783,5.825,
1657312784,5.825,
1657312785,5.825,
1657312786,5.909,
1657312787,5.909,
1657312788,4.637,
1657312789,4.637,
1657312790,4.763,
1657312791,4.767,
1657312792,4.87,
1657312793,4.928,
1657312794,4.832,
1657312795,4.653,
1657312796,4.676,
1657312797,4.741,
1657312798,4.741,
1657312799,4.531,
1657312800,4.557,
1657312801,4.714,
1657312802,4.714,
1657312803,4.531,
1657312804,4.603,
1657312805,4.603,
1657312806,4.603,
1657312807,4.859,
1657312808,4.859,
1657312809,4.893,
1657312810,4.641,
1657312811,4.97,
1657312812,5.027,
1657312813,4.989,
1657312814,4.611,
1657312815,4.928,
1657312816,4.928,
1657312817,4.637,
1657312818,4.588,
1657312819,4.576,
1657312820,4.641,
1657312821,4.641,
1657312822,4.534,
1657312823,4.496,
1657312824,4.626,
1657312825,4.626,
1657312826,4.626,
1657312827,4.992,
1657312828,4.489,
1657312829,4.489,
1657312830,4.683,
1657312831,4.546,
1657312832,4.641,
1657312833,4.832,
1657312834,4.832,
1657312835,4.977,
1657312836,4.977,
1657312837,5.069,
1657312838,5.649,
1657312839,5.515,
1657312840,5.798,
1657312841,5.985,
1657312842,5.496,
1657312843,5.496,
1657312844,5.66,
1657312845,5.66,
1657312846,5.454,
1657312847,5.454,
1657312848,5.37,
1657312849,4.691,
1657312850,4.691,
1657312851,4.378,
1657312852,4.378,
1657312853,4.649,
1657312854,5.008,
1657312855,4.542,
1657312856,4.71,
1657312857,4.981,
1657312858,4.805,
1657312859,4.668,
1657312860,4.928,
1657312861,4.775,
1657312862,4.985,
1657312863,4.989,
1657312864,4.989,
1657312865,4.989,
1657312866,4.599,
1657312867,4.908,
1657312868,4.847,
1657312869,4.847,
1657312870,4.847,
1657312871,4.783,
1657312872,4.783,
1657312873,4.737,
1657312874,4.737,
1657312875,4.741,
1657312876,4.55,
1657312877,4.836,
1657312878,5.004,
1657312879,5.004,
1657312880,5.004,
1657312881,4.985,
1657312882,4.878,
1657312883,4.878,
1657312884,4.92,
1657312885,4.771,
1657312886,4.916,
1657312887,4.977,
1657312888,4.977,
1657312889,4.977,
1657312890,4.775,
1657312891,4.695,
1657312892,4.802,
1657312893,4.504,
1657312894,4.928,
1657312895,4.538,
1657312896,4.725,
1657312897,5.431,
1657312898,5.431,
1657312899,5.431,
1657312900,5.55,
1657312901,5.55,
1657312902,5.55,
1657312903,5.63,
1657312904,5.554,
1657312905,5.554,
1657312906,5.554,
1657312907,5.882,
1657312908,5.882,
1657312909,5.882,
1657312910,4.97,
1657312911,4.802,
1657312912,4.702,
1657312913,4.641,
1657312914,4.981,
1657312915,4.981,
1657312916,4.893,
1657312917,4.893,
1657312918,4.538,
1657312919,4.683,
1657312920,4.554,
1657312921,4.523,
1657312922,4.825,
1657312923,4.825,
1657312924,4.523,
1657312925,4.874,
1657312926,4.584,
1657312927,4.538,
1657312928,5.065,
1657312929,4.554,
1657312930,5.034,
1657312931,4.844,
1657312932,4.844,
1657312933,4.844,
1657312934,4.844,
1657312935,4.668,
1657312936,5.042,
1657312937,4.958,
1657312938,4.584,
1657312939,4.966,
1657312940,4.966,
1657312941,4.966,
1657312942,4.893,
1657312943,4.985,
1657312944,4.63,
1657312945,4.687,
1657312946,4.813,
1657312947,4.676,
1657312948,4.63,
1657312949,4.412,
1657312950,4.683,
1657312951,4.683,
1657312952,4.683,
1657312953,4.683,
1657312954,4.683,
1657312955,4.817,
1657312956,4.817,
1657312957,4.431,
1657312958,5.473,
1657312959,5.492,
1657312960,5.439,
1657312961,5.653,
1657312962,5.527,
1657312963,5.748,
1657312964,5.825,
1657312965,5.825,
1657312966,5.825,
1657312967,5.901,
1657312968,4.458,
1657312969,4.699,
1657312970,4.359,
1657312971,4.687,
1657312972,4.821,
1657312973,4.519,
1657312974,4.851,
1657312975,4.756,
1657312976,4.649,
1657312977,4.691,
1657312978,4.874,
1657312979,4.47,
1657312980,4.901,
1657312981,4.989,
1657312982,4.729,
1657312983,4.653,
1657312984,4.844,
1657312985,4.802,
1657312986,4.683,
1657312987,5.027,
1657312988,4.767,
1657312989,4.691,
1657312990,4.741,
1657312991,4.962,
1657312992,4.618,
1657312993,4.721,
1657312994,4.706,
1657312995,4.702,
1657312996,4.702,
1657312997,4.702,
1657312998,4.889,
1657312999,4.718,
1657313000,4.443,
1657313001,4.565,
1657313002,4.805,
1657313003,4.431,
1657313004,4.431,
1657313005,4.538,
1657313006,4.744,
1657313007,4.531,
1657313008,5.034,
1657313009,4.851,
1657313010,4.851,
1657313011,4.851,
1657313012,4.763,
1657313013,4.714,
1657313014,4.714,
1657313015,4.714,
1657313016,4.714,
1657313017,5.229,
1657313018,5.229,
1657313019,5.229,
1657313020,5.229,
1657313021,5.355,
1657313022,5.428,
1657313023,5.439,
1657313024,5.741,
1657313025,5.45,
1657313026,5.515,
1657313027,5.256,
1657313028,4.618,
1657313029,4.607,
1657313030,4.359,
1657313031,4.569,
1657313032,4.546,
1657313033,4.763,
1657313034,4.691,
1657313035,4.622,
1657313036,4.878,
1657313037,5.084,
1657313038,4.664,
1657313039,5.122,
1657313040,4.847,
1657313041,4.847,
1657313042,4.954,
1657313043,4.943,
1657313044,4.954,
1657313045,4.817,
1657313046,4.878,
1657313047,4.725,
1657313048,4.981,
